,Literature,1398236,project_muse_439818,31448-231447-1-PB,20708617,project_muse_388443,ipq_2004_0044_0002_0276_0278&pdfname=ipq_2004_0044_0002_0134_0136,2653404-2,acpq_1990_0064_0002_0233_0247,project_muse_388509,out,Prolegomena_11_2_2012_Article_Lybaert,acprof-9780199229505-chapter-6,Schwerin2012_Article_HumeOnTheSelf,humes_theory_of_the_self_and_its_identity,penelhum-themes-book,project_muse_389389,20131803,1173639,40232176,SIRTCO.1,project_muse_403836,Levin2007_Article_BundlingHumeWithKripkenstein,2182635,project_muse_439820,20532746,rocknack-imagined-causes-ch-10,project_muse_382681,acpq_1995_0069_0003_0485_0501&pdfname=acpq_1995_0069_0003_0091_0107,1399612,project_muse_596651,2184977,project_muse_383238,thiel-early-modern-self-13-14,20126883,pq21-0324,Gilead2008_Article_AHumeanArgumentForPersonalIden,26303717,project_muse_382731,project_muse_385510,WINKLER-2010-Philosophical_Books,ROCHAT-4v1,fshow,ContentServer.asp-8,project_muse_382726,9780470776377.ch8,ContentServer.asp-5,strawson-evident-connexion,27745095,41441496,ContentServer.asp-4,project_muse_382933,pq9-0097,project_muse_383344,ContentServer.asp-6,27744766,Projection and Realism in Hume s Philosophy,Flage_et_al-1984-The_Southern_Journal_of_Philosophy,Projection and Realism in Hume's Philosophy coventry review,27902511,project_muse_365207,ContentServer.asp-7,project_muse_383386,Kail-2008-European_Journal_of_Philosophy,ContentServer.asp-3,fzt013,24439665,23598030,project_muse_390704,ContentServer.asp-2,project_muse_389490,3327575,MURRAY-1993-Ethos,43155096,2106947,project_muse_389493,humes_theory_of_the_self_revisited,1173636,pq30-0061,1173637,1173780,SCHIHA-3.2,project_muse_383319,07.0_pp_177_208_Hume_and_the_Problem_of_Personal_Identity,project_muse_228761,2660181,project_muse_389409,project_muse_511194,20009239,533Cottrell,project_muse_399569,project_muse_227867,project_muse_388510,project_muse_388506,project_muse_553401,2239-Article Text-2582-1-10-20140925,project_muse_383297,project_muse_388507,project_muse_391081
1.3.2.12,0.04581701181830735,0,0,0.4237036785953373,0.0,0.0,0.0,0.0,0.0,0.0,0.0607833845012668,0.0,0.16263468184590366,0.0,0.0,0.0,0.0,0.0,0.0,0.15150482164094825,0,0.0,0.0,0,0.0,0.0,0.08026555655320645,0.0,0.0,0.0,0.0,0.0,0.13517897696550238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03991816775609998,0.0,0.203042191479111,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.2631544321785239,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.019088808544948443,0.0,0.4082465809348849,0.0,0.34432890296811497,0.02088483213388204,0.0,0,0.0,0.0
1.3.2.13,0.055400403456969984,0,0,0.4237036785953373,0.0,0.0,0.0,0.0,0.0,0.0,0.0607833845012668,0.0,0.16263468184590366,0.0,0.0,0.0,0.0,0.0,0.0,0.15150482164094825,0,0.0,0.0,0,0.0,0.0,0.08026555655320645,0.0,0.0,0.0,0.0,0.0,0.2703579539310048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07983633551219996,0.0,0.203042191479111,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.6250585992436793,0,0.0,0.0,0.0,0.2631544321785239,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.019088808544948443,0.0,0.4082465809348849,0.0,0.34432890296811497,0.02156958072843555,0.0,0,0.0,0.0
1.3.2.14,0.01972040550346312,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0607833845012668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.08026555655320645,0.0,0.0,0.0,0.0,0.0,0.13517897696550238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03991816775609998,0.0,0.203042191479111,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.6250585992436793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.02088483213388204,0.0,0,0.0,0.0
1.3.2.15,0.01972040550346312,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0607833845012668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.08026555655320645,0.0,0.0,0.0,0.0,0.0,0.13517897696550238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03991816775609998,0.0,0.203042191479111,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.6250585992436793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.02088483213388204,0.0,0,0.0,0.0
1.3.2.16,0.01972040550346312,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0607833845012668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.08026555655320645,0.0,0.0,0.0,0.0,0.0,0.13517897696550238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03991816775609998,0.0,0.203042191479111,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.6250585992436793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.02088483213388204,0.0,0,0.0,0.0
1.3.2.6n16,0.04295344857966315,0,0,0.08474073571906746,0.0,0.0,0.0,0.0,0.0,0.0,0.0607833845012668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.08026555655320645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6669779230307479,0.0,0.0,0.0,0.5557099194220617,0.0,0.0,0.0,0.0,0.0,0.0,4.001600640256102,0.03991816775609998,0.0,0.203042191479111,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,4.001600640256102,0.0,0.0,0.8067118425298488,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.8752344043005371,0,0.0,0,0.019088808544948443,0.0,0.0,0.0,0.0,0.05512226186155752,0.0,0,0.0,0.0
1.3.3.1,0.04364070375693775,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12826324356623248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13517897696550238,0.0,0.0,0.0,0.0,0.0,2.7769670183046333,0.0,0.0,0.0,0.0,0.0,0.0,0.02558694910523215,0.0,0.10638191707000644,0.0,0.0,0.0,0.0,0.0,1.0085407959294923,0,0.0,0,0.0,0.6250585992436793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2875146339783761,0.0017118714863837738,0.0,0,0.0,0.0
1.3.3.2,0.03405731211827513,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12826324356623248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7769670183046333,0.0,0.0,0.0,0.0,0.0,0.0,0.02558694910523215,0.0,0.06646374931390647,0.0,0.0,0.0,0.0,0.0,1.0085407959294923,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2875146339783761,0.0010271228918302645,0.0,0,0.0,0.0
1.3.3.3,0.05555312682969766,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12826324356623248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.39273819378934494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6108910478255427,1.1114198388441234,0.2298322224775911,0.0,0.0,0.0,0.0,0.04109419098719103,0.0,0.10638191707000644,0.0,0.0,0.0,0.0,0.0,1.0085407959294923,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4596790854624336,0.0017118714863837738,0.0,0,0.0,0.0
1.3.3.4,0.026249329687571918,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12826324356623248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.39273819378934494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8339240295209106,1.1114198388441234,0.2298322224775911,0.0,0.0,0.0,0.0,0.015507241881958875,0.0,0.03991816775609998,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1721644514840575,0.0006847485945535095,0.0,0,0.0,0.0
1.3.3.5,0.03882991751601547,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12826324356623248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.4042893171360904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8763290664220489,1.8060572381217008,0.2298322224775911,0.0,0.0,0.0,0.0,0.03489129423440748,0.0,0.08981587745122495,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1721644514840575,0.0017118714863837738,0.0,0,0.0,0.0
1.3.3.6,0.017334102804592945,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12826324356623248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.011551123346745438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0424050369011384,0.6946373992775772,0.0,0.0,0.0,0.0,0.0,0.0193840523524486,0.0,0.049897709695124984,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0010271228918302645,0.0,0,0.0,0.0
1.3.3.7,0.029112892926216126,0,0,0.0,0.4467077637809349,0.0,0.0,0.0,0.0,0.0,0.12826324356623248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.023102246693490883,0.0,0.0,0.2306452509309176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0424050369011384,0.6946373992775772,0.0,0.0,0.0,0.0,0.0,0.0387681047048972,0.0,0.09979541939024997,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0020542457836605285,0.0,0,0.0,0.0
1.3.3.8,0.01653230509777257,0,0,0.0,0.4467077637809349,0.0,0.0,0.0,0.0,0.0,0.12826324356623248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.011551123346745438,0.0,0.0,0.2306452509309176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0193840523524486,0.0,0.049897709695124984,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0010271228918302645,0.0,0,0.0,0.0
1.3.3.9,0.01653230509777257,0,0,0.0,0.4467077637809349,0.0,0.0,0.0,0.0,0.0,0.12826324356623248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.011551123346745438,0.0,0.0,0.2306452509309176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0193840523524486,0.0,0.049897709695124984,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0010271228918302645,0.0,0,0.0,0.0
1.3.3.4n17,0.026249329687571918,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12826324356623248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.39273819378934494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8339240295209106,1.1114198388441234,0.2298322224775911,0.0,0.0,0.0,0.0,0.015507241881958875,0.0,0.03991816775609998,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1721644514840575,0.0006847485945535095,0.0,0,0.0,0.0
1.3.3.5n18,0.026249329687571918,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12826324356623248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.39273819378934494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8339240295209106,1.1114198388441234,0.2298322224775911,0.0,0.0,0.0,0.0,0.015507241881958875,0.0,0.03991816775609998,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1721644514840575,0.0006847485945535095,0.0,0,0.0,0.0
1.3.3.6n19,0.017334102804592945,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12826324356623248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.011551123346745438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0424050369011384,0.6946373992775772,0.0,0.0,0.0,0.0,0.0,0.0193840523524486,0.0,0.049897709695124984,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0010271228918302645,0.0,0,0.0,0.0
1.3.4.1,0.07668622353089193,0,0,0.0,1.3401232913428047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.032728182815778745,0.0,0.0,0.6947146112377036,0.0,0.0,0.8795491652183078,0.0,0.2392756647077969,0.0,0.0,0.0,0.0,0.0,2.7785495971103087,0.0,0.0,0.0,0.0,0.0,0.0581521570573458,0.0,0.2494885484756249,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.725982947288479,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.002738994378214038,0.0,0,0.0,0.0
1.3.4.2,0.06490743340926876,0,0,0.0,0.8934155275618698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0211770594690333,0.0,0.0,0.464069360306786,0.0,0.0,0.8795491652183078,0.0,0.2392756647077969,0.0,0.0,0.0,0.0,0.0,2.7785495971103087,0.0,0.0,0.0,0.0,0.0,0.0387681047048972,0.0,0.1995908387804999,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.725982947288479,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0017118714863837738,0.0,0,0.0,0.0
1.3.4.3,0.0462370010933085,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.10588529734516652,0.0,0.0,1.2338131495581617,0.0,0.0,2.3384420919576567,0.0,0.15935759269539276,0.0,0.0,0.0,0.0,0.0,0.0,0.3826706504251892,0.0,0.0,0.0,0.0,0.02558694910523215,0.0,0.06646374931390647,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,6.66133226645329,0.0,0.0,0.0,0.0,0.0,0.3831682142980423,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0010271228918302645,0.0,0,0.0,0.0
1.3.5.1,0.0462370010933085,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.10588529734516652,0.0,0.0,1.2338131495581617,0.0,0.0,2.3384420919576567,0.0,0.15935759269539276,0.0,0.0,0.0,0.0,0.0,0.0,0.3826706504251892,0.0,0.0,0.0,0.0,0.02558694910523215,0.0,0.06646374931390647,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,6.66133226645329,0.0,0.0,0.0,0.0,0.0,0.3831682142980423,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0010271228918302645,0.0,0,0.0,0.0
1.3.5.2,0.10350826586619268,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.10588529734516652,0.0,0.0,1.2338131495581617,0.0,0.0,2.3384420919576567,0.0,0.15935759269539276,0.0,0.0,0.0,0.0,0.0,0.0,0.3826706504251892,0.0,0.0,0.0,0.0,0.02558694910523215,0.0,0.2660545880944063,0.9005033813901966,0.0,2.500437576575902,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,6.66133226645329,0.0,0.0,0.0,0.0,0.0,0.3831682142980423,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0010271228918302645,0.0,0,0.0,0.0
1.3.5.3,0.09069859297865758,0,0,0.0,1.7868310551237396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.5929576651329325,0.0,0.0,0.0,0.0,0.0,1.7538315689682429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5570991942206165,1.1491611123879557,0.0,0.0,0.0,0.0,0.07753620940979439,0.0,0.1995908387804999,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0034237429727675475,0.0,0,0.0,0.0
1.3.5.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1.3.5.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1.3.5.6,0.033408237784182435,0,0,0.0,0.5950147413562054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0924089867739635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19190990576878852,0.0,0.0,0.0,0.0,0.02558694910523215,0.0,0.13292749862781295,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0745401742497591,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.058203630537048315,0.0,0,0.0,0.0
1.3.5.7,0.033408237784182435,0,0,0.0,0.5950147413562054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0924089867739635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19190990576878852,0.0,0.0,0.0,0.0,0.02558694910523215,0.0,0.13292749862781295,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0745401742497591,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.058203630537048315,0.0,0,0.0,0.0
1.3.6.1,0.09344761368775603,0,0,0.0,1.1900294827124107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.184817973547927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7664904619627664,0.16897806329826914,0.0,1.6654996498949688,0.0,0.0511738982104643,0.0,0.19939124794171945,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.6134236850596977,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4291022379741043,0,0.0,0.0,0.06141106785923003,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.059230753428878576,0.0,0,0.0,0.0
1.3.6.2,0.06003937590357359,0,0,0.0,0.5950147413562054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0924089867739635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5745805561939777,0.6764196948246028,0.0,1.6654996498949688,0.0,0.02558694910523215,0.0,0.06646374931390647,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.538883510809939,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.06141106785923003,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0010271228918302645,0.0,0,0.0,0.0
