Location,Score,Author,Title,Year
1.4.2,2.925,"Thiel, Udo",The Early Modern Subject Self-Consciousness and Personal Identity From Descartes to Hume,2011
1.4.5,8.064,"Thiel, Udo",The Early Modern Subject Self-Consciousness and Personal Identity From Descartes to Hume,2011
1.4.6,3.024,"Thiel, Udo",The Early Modern Subject Self-Consciousness and Personal Identity From Descartes to Hume,2011
1.1.2,1.0,"Strawson, Galen",All My Hopes Vanish Hume on the Mind,2012
1.1.4,17.003,"Strawson, Galen",All My Hopes Vanish Hume on the Mind,2012
1.1.7,4.0,"Strawson, Galen",All My Hopes Vanish Hume on the Mind,2012
1.2.4,1.0,"Strawson, Galen",All My Hopes Vanish Hume on the Mind,2012
1.3.1,1.0,"Strawson, Galen",All My Hopes Vanish Hume on the Mind,2012
1.3.14,6.032,"Strawson, Galen",All My Hopes Vanish Hume on the Mind,2012
1.3.16,2.0,"Strawson, Galen",All My Hopes Vanish Hume on the Mind,2012
1.4.2,8.9,"Strawson, Galen",All My Hopes Vanish Hume on the Mind,2012
1.4.5,1.008,"Strawson, Galen",All My Hopes Vanish Hume on the Mind,2012
1.4.6,22.032,"Strawson, Galen",All My Hopes Vanish Hume on the Mind,2012
1.4.7,2.0,"Strawson, Galen",All My Hopes Vanish Hume on the Mind,2012
2.1.2,1.0,"Strawson, Galen",All My Hopes Vanish Hume on the Mind,2012
2.1.11,2.0,"Strawson, Galen",All My Hopes Vanish Hume on the Mind,2012
2.2.2,1.0,"Strawson, Galen",All My Hopes Vanish Hume on the Mind,2012
2.2.4,1.0,"Strawson, Galen",All My Hopes Vanish Hume on the Mind,2012
2.2.6,2.0,"Strawson, Galen",All My Hopes Vanish Hume on the Mind,2012
2.3.2,1.0,"Strawson, Galen",All My Hopes Vanish Hume on the Mind,2012
2.3.7,1.0,"Strawson, Galen",All My Hopes Vanish Hume on the Mind,2012
App.,22.996,"Strawson, Galen",All My Hopes Vanish Hume on the Mind,2012
Abs,4.0,"Strawson, Galen",All My Hopes Vanish Hume on the Mind,2012
1.1.1,1.0,"Carlson, Åsa",There Is Just One Idea of Self in Humes Treatise,2009
1.3.9,1.0,"Carlson, Åsa",There Is Just One Idea of Self in Humes Treatise,2009
1.4.2,1.0,"Carlson, Åsa",There Is Just One Idea of Self in Humes Treatise,2009
1.4.6,12.999,"Carlson, Åsa",There Is Just One Idea of Self in Humes Treatise,2009
2.1.1,2.0,"Carlson, Åsa",There Is Just One Idea of Self in Humes Treatise,2009
2.1.2,2.0,"Carlson, Åsa",There Is Just One Idea of Self in Humes Treatise,2009
2.1.4,1.0,"Carlson, Åsa",There Is Just One Idea of Self in Humes Treatise,2009
2.1.5,2.0,"Carlson, Åsa",There Is Just One Idea of Self in Humes Treatise,2009
2.1.8,1.0,"Carlson, Åsa",There Is Just One Idea of Self in Humes Treatise,2009
2.1.10,1.0,"Carlson, Åsa",There Is Just One Idea of Self in Humes Treatise,2009
2.1.11,10.0,"Carlson, Åsa",There Is Just One Idea of Self in Humes Treatise,2009
2.2.1,1.0,"Carlson, Åsa",There Is Just One Idea of Self in Humes Treatise,2009
2.2.2,8.0,"Carlson, Åsa",There Is Just One Idea of Self in Humes Treatise,2009
2.3.7,1.0,"Carlson, Åsa",There Is Just One Idea of Self in Humes Treatise,2009
3.1.2,1.0,"Carlson, Åsa",There Is Just One Idea of Self in Humes Treatise,2009
App.,2.0,"Carlson, Åsa",There Is Just One Idea of Self in Humes Treatise,2009
1.1.1,4.001,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.1.6,1.999,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.2.3,1.0,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.3.6,1.0,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.3.8,2.008,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.4.2,7.952,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.4.3,3.003,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.4.5,3.0,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.4.6,17.007,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.4.7,2.008,"Ainslie, Donald C.",Hume on Personal Identity,2008
2.2.6,1.002,"Ainslie, Donald C.",Hume on Personal Identity,2008
2.3.9,0.992,"Ainslie, Donald C.",Hume on Personal Identity,2008
App.,14.996,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.3.14,6.0,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.3.15,1.001,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.4.2,2.0,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.4.3,2.0,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.4.5,3.0,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.4.6,29.0,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.4.7,3.0,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
2.1.11,2.0,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
3.2.1,1.0,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
App.,12.0,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.1.1,2.0,"Davie, William",Hume on Perceptions and Persons,1984
1.2.6,1.002,"Davie, William",Hume on Perceptions and Persons,1984
1.4.2,1.998,"Davie, William",Hume on Perceptions and Persons,1984
1.4.5,1.333,"Davie, William",Hume on Perceptions and Persons,1984
1.4.6,4.665,"Davie, William",Hume on Perceptions and Persons,1984
1.4.7,0.999,"Davie, William",Hume on Perceptions and Persons,1984
1.2.6,1.0,"Penelhum, Terence",The Self of Book 1 and the Selves of Book 2,1992
1.4.2,0.999,"Penelhum, Terence",The Self of Book 1 and the Selves of Book 2,1992
1.4.6,5.013,"Penelhum, Terence",The Self of Book 1 and the Selves of Book 2,1992
2.1.1,0.25,"Penelhum, Terence",The Self of Book 1 and the Selves of Book 2,1992
2.1.2,2.748,"Penelhum, Terence",The Self of Book 1 and the Selves of Book 2,1992
2.1.5,1.001,"Penelhum, Terence",The Self of Book 1 and the Selves of Book 2,1992
2.1.6,1.0,"Penelhum, Terence",The Self of Book 1 and the Selves of Book 2,1992
2.1.11,1.008,"Penelhum, Terence",The Self of Book 1 and the Selves of Book 2,1992
2.2.5,0.999,"Penelhum, Terence",The Self of Book 1 and the Selves of Book 2,1992
3.2.1,0.999,"Penelhum, Terence",The Self of Book 1 and the Selves of Book 2,1992
1.1.5,0.28,"Flage, Daniel E.  Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.1.6,0.39,"Flage, Daniel E.  Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.1.7,1.0,"Flage, Daniel E.  Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.2.3,1.0,"Flage, Daniel E.  Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.2.6,0.999,"Flage, Daniel E.  Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.4.5,13.001,"Flage, Daniel E.  Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.4.6,0.333,"Flage, Daniel E.  Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.3.14,1.5,"Swain, Corliss Gayda",Being Sure of Ones Self Hume on Personal Identity,1991
1.4.2,1.999,"Swain, Corliss Gayda",Being Sure of Ones Self Hume on Personal Identity,1991
1.4.3,15.0,"Swain, Corliss Gayda",Being Sure of Ones Self Hume on Personal Identity,1991
1.4.5,4.014,"Swain, Corliss Gayda",Being Sure of Ones Self Hume on Personal Identity,1991
1.4.6,10.663,"Swain, Corliss Gayda",Being Sure of Ones Self Hume on Personal Identity,1991
1.4.7,0.333,"Swain, Corliss Gayda",Being Sure of Ones Self Hume on Personal Identity,1991
App.,8.496,"Swain, Corliss Gayda",Being Sure of Ones Self Hume on Personal Identity,1991
1.4.6,6.663,"GalIagher, Shaun",The Theater of Personal Identity From Hume to Derrida,1992
1.4.7,0.333,"GalIagher, Shaun",The Theater of Personal Identity From Hume to Derrida,1992
1.4.5,0.666,"Schwerin, Alan",Hume on the Self,2012
1.4.6,17.319,"Schwerin, Alan",Hume on the Self,2012
